SMILES,canonical_smiles,embedding
O=C(O)C1=CC=C(/N=N/C2=CC=C(C=C2)C(O)=O)C=C1,O=C(O)c1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1,"[ 5.87520599e-02  5.30804813e-01  2.68168360e-01 -6.97995365e-01
  5.15351355e-01  4.05456990e-01 -6.32511303e-02 -4.06258434e-01
 -4.85028356e-01 -2.30418846e-01  1.51482224e-01 -4.92263854e-01
  1.73195720e-01 -2.47115538e-01 -4.38994378e-01  6.19704187e-01
  7.47401357e-01  1.93302438e-01  2.96721548e-01 -3.70881915e-01
  2.37161860e-01 -3.57912123e-01  2.25778326e-01  1.05168022e-01
 -6.64181888e-01  3.07873398e-01 -1.97333455e-01 -4.11198586e-01
  5.19908071e-01 -9.77335498e-02 -1.22549579e-01 -2.60516107e-01
  8.64377916e-01 -2.94463754e-01 -1.82535067e-01 -9.75572988e-02
 -3.40896189e-01 -1.93065152e-01 -4.07389939e-01  2.15930954e-01
 -6.43659413e-01 -6.79296494e-01  8.79645288e-01  6.04098737e-01
 -3.66110593e-01  6.48770452e-01  8.04473877e-01 -3.27086627e-01
  8.62705261e-02  3.94334763e-01 -2.19046891e-01  1.74679831e-02
  4.60269004e-01 -2.85057515e-01  2.17945382e-01  3.43503356e-01
  4.68537472e-02 -1.06358819e-01  6.72068059e-01  1.78452507e-01
  2.37393439e-01  3.88431311e-01 -2.30215490e-01 -4.20066535e-01
 -1.15566581e-01 -1.20147862e-01 -3.79902393e-01 -1.95755184e-01
  2.67448127e-01  2.74702251e-01  4.17474449e-01 -5.14969230e-01
  5.77860415e-01 -4.57813442e-02  5.10789633e-01 -1.72363386e-01
  6.10107422e-01  2.25223958e-01 -2.35969629e-02  2.02486992e-01
 -3.18401575e-01 -5.11662615e-03 -1.26357511e-01  2.77927458e-01
  1.63121223e-01  5.99796712e-01 -6.21087611e-01  1.05147846e-01
 -1.76230580e-01  3.05858850e-01 -9.96216834e-02 -7.23905385e-01
  2.33779371e-01  6.96015537e-01 -4.58503626e-02  6.03317022e-01
 -2.77674943e-01  7.92521313e-02  3.05014551e-01  9.37450305e-02
 -7.17307866e-01  7.17157423e-02 -1.83989361e-01  4.08691466e-01
  4.20687288e-01 -2.08258748e-01 -1.72272280e-01 -1.89957529e-01
 -2.38225654e-01  1.56732574e-02 -1.21544927e-01  5.58419786e-02
 -1.60671175e-01 -2.58228570e-01  5.96091092e-01 -3.48429710e-01
  6.58978641e-01  1.38841078e-01  4.79959905e-01 -7.55340755e-01
 -5.48609972e-01 -1.28872424e-01  4.14775282e-01  5.11632502e-01
 -3.71310890e-01  4.10970241e-01  4.72121954e-01  1.10084519e-01
  5.77708721e-01  7.77954087e-02  6.25491738e-01 -6.58391297e-01
  3.32143396e-01  4.97578084e-01 -4.46991861e-01  4.95263964e-01
  7.31644452e-01 -3.46263796e-01  3.31294596e-01  5.32291755e-02
 -2.61882156e-01  2.98318893e-01 -4.61514801e-01 -6.93392456e-01
  4.67388853e-02 -3.47648621e-01  4.49277788e-01 -4.19368565e-01
  7.29815289e-02  2.09947616e-01  8.14333737e-01  7.92096779e-02
 -1.21702194e-01 -4.42003071e-01  2.44964942e-01 -1.42187715e-01
  4.63786870e-01 -1.89566404e-01 -3.65695983e-01  5.24872601e-01
  5.75776279e-01 -7.31037259e-01  2.01571584e-01 -4.80394244e-01
 -5.26116183e-03  7.60994613e-01  1.92384183e-01  2.61255294e-01
 -5.76940216e-02  1.36370480e-01 -4.78104316e-02 -1.84753105e-01
 -4.82237220e-01  1.23646026e-02  3.47507238e-01  3.68575335e-01
 -1.03557333e-01 -3.09508234e-01  6.74812913e-01 -1.35070696e-01
 -6.35973215e-02  3.71567369e-01 -2.21314400e-01  4.50656742e-01
 -3.71774107e-01 -3.65382552e-01 -1.87289119e-01 -2.31715262e-01
  1.63670667e-02 -3.90653074e-01  5.86853564e-01  2.82779008e-01
  6.72216266e-02 -2.58236021e-01  4.88191307e-01  7.50950158e-01
 -1.60983689e-02 -7.53035694e-02 -2.10327953e-01  1.38633743e-01
 -1.10629812e-01  1.09295034e+00  4.97635275e-01 -4.09009337e-01
  1.26238674e-01 -1.22619092e-01  7.41214752e-02 -5.20987473e-02
  3.82630438e-01 -3.61104637e-01  4.27093953e-01 -2.22933754e-01
  5.17144978e-01  4.72689956e-01  8.51597548e-01 -2.32389361e-01
  1.72774643e-01 -8.81330743e-02 -6.66642845e-01 -1.88975364e-01
 -2.06845865e-01 -8.51537958e-02  4.19742078e-01  7.96388611e-02
 -6.63934350e-01 -3.29192996e-01 -3.55754197e-02  6.06867634e-02
 -1.98778778e-01  9.37059149e-02 -1.84260145e-01 -1.44995242e-01
  1.07023671e-01  4.69620943e-01  5.93397260e-01 -2.63999347e-02
 -4.72245425e-01 -9.37349379e-01 -2.63805956e-01 -1.44160181e-01
  1.55797988e-01 -3.15900564e-01  5.56136191e-01  2.33317032e-01
  1.23658143e-01 -1.47439629e-01  2.94377476e-01 -3.35194975e-01
 -7.00218856e-01 -6.26023188e-02 -4.97578412e-01  5.50087802e-02
  3.70483100e-02 -6.94990575e-01  1.93975106e-01 -4.23386663e-01
 -8.23648199e-02  2.32326552e-01  3.20951045e-01  1.47166118e-01
 -1.11553408e-01 -5.69799840e-01  7.51150966e-01  5.97878098e-01
 -6.68512762e-01  9.69757792e-03 -6.88339114e-01 -4.26374078e-01
  1.68937013e-01 -2.27672234e-01  1.47341445e-01  1.94831509e-02
  2.17762545e-01 -3.97292495e-01 -6.89972611e-03  2.74234284e-02
  1.57201216e-01  5.60699821e-01  4.00789827e-01  2.21287325e-01
 -1.85083270e-01  4.88071382e-01  2.54766140e-02  2.40072891e-01
  8.19232702e-01 -1.32812545e-01 -5.72483957e-01 -1.89768046e-01
 -1.14584982e-01  1.50194079e-01 -4.74345744e-01  5.54026961e-01
  9.56712887e-02  2.86383480e-01  2.68626869e-01 -3.79555300e-02
  3.95469666e-01  5.74519813e-01 -8.59235048e-01 -6.51927650e-01
 -3.94000500e-01 -3.44690412e-01  8.00074697e-01 -3.61581475e-01
  4.35124218e-01  3.54856730e-01 -7.79637754e-01  1.77614614e-01
  1.04881473e-01 -4.43199664e-01 -6.18465781e-01  4.41072807e-02
  2.47389436e-01  5.98325849e-01 -4.54362094e-01 -6.92874908e-01
 -1.00896247e-01 -3.15750122e-01  3.27137560e-01  2.77723759e-01
 -4.31525767e-01 -5.31659424e-01  2.86322474e-01  5.35250366e-01
  1.10865071e-01  3.82918447e-01  1.72837928e-01  2.70961404e-01
  2.91294098e-01  3.50821875e-02  1.29174694e-01  3.86011064e-01
 -4.18321490e-01 -2.80543305e-02 -3.65972281e-01 -3.07562113e-01
 -8.82999748e-02  5.20942569e-01  4.29785848e-01 -4.12070230e-02
  1.81743875e-01  3.55782658e-01  6.18661754e-02  6.43215418e-01
  4.40538436e-01 -4.30965930e-01 -2.38038436e-01  2.25280568e-01
 -1.87079340e-01 -1.25422132e+00  2.43147701e-01 -1.56053022e-01
 -5.06890118e-01 -8.75012457e-01 -4.27655220e-01 -3.91758472e-01
 -5.70726931e-01  5.40067673e-01  1.57924697e-01 -2.77889013e-01
 -1.62449136e-01  2.12061822e-01  1.24530025e-01  3.38617951e-01
 -9.13409516e-02  1.29161522e-01  4.14037220e-02 -1.52563155e-02
 -3.93161736e-02 -1.05555736e-01 -4.21557873e-01  8.11408401e-01
 -6.27207458e-01  2.88038492e-01 -5.76524138e-01 -1.87467903e-01
 -4.10269082e-01 -1.50378719e-01  6.47634566e-01  5.44113636e-01
  1.43858522e-01 -4.89708304e-01 -1.95719510e-01 -1.90145165e-01
 -1.55519962e-01 -2.76986986e-01  4.16730970e-01  1.56746581e-01
 -6.92573428e-01 -5.51100373e-01 -4.36354965e-01 -5.32130182e-01
  8.54491442e-02  3.09758961e-01  6.71871426e-03  2.46582314e-01
 -2.94585288e-01  2.92528480e-01  2.02284530e-01 -2.34231189e-01
  3.42932880e-01 -1.30387142e-01  4.74536009e-02 -1.01690359e-01
 -4.00050610e-01 -5.04255652e-01 -2.27682050e-02  2.41815648e-03
 -5.94574094e-01 -6.12039492e-02 -7.45979100e-02  2.01972440e-01
 -2.63965428e-01 -8.89099360e-01  5.37098110e-01  1.98161438e-01
  2.37600416e-01 -1.49589211e-01  1.43024087e-01 -5.99660516e-01
 -3.35362732e-01  2.12670919e-02  4.20435309e-01  2.40400091e-01
 -1.06059685e-01  2.37031594e-01 -6.57153904e-01 -3.13177377e-01
 -6.93732679e-01  8.32308710e-01  2.32431725e-01 -7.95779154e-02
  4.99830931e-01 -2.07993135e-01 -7.78373778e-02 -3.07320595e-01
 -4.48637813e-01  3.09339106e-01  5.95563233e-01 -3.67410094e-01
 -3.70512277e-01 -1.68271661e-01  8.00489932e-02 -2.11154819e-01
 -6.14669561e-01 -4.02541012e-01  3.76859963e-01 -3.40139031e-01
  7.26192713e-01  8.20018128e-02 -4.58053760e-02 -8.10708106e-02
 -9.90511835e-01  3.66767317e-01  1.06444097e+00 -7.68782318e-01
 -1.33524910e-01  1.67504977e-02 -2.11651251e-01  9.94977504e-02
  1.63634270e-01 -3.27455342e-01 -4.72362153e-02 -3.60045165e-01
  1.16044521e-01 -2.45874584e-01 -1.59797892e-01 -2.25282758e-01
  4.80206721e-02 -3.29807222e-01 -8.68782401e-02 -1.19281709e-01
  5.91194630e-02 -7.69047558e-01 -3.94568503e-01 -2.64965475e-01
  3.17665905e-01  1.64403871e-01 -7.73468375e-01 -5.09935021e-01
 -3.99307817e-01  7.49408826e-03  1.83501855e-01 -4.85699862e-01
  7.44598091e-01  4.61592048e-01 -5.13939917e-01 -4.62521225e-01
  5.31047404e-01  3.12210023e-01  2.42139027e-02  1.49782464e-01
 -2.16466695e-01  3.01228791e-01 -4.02823128e-02 -4.74718094e-01
  7.06644207e-02  1.65756017e-01  1.07359208e-01  8.28575492e-01
  1.76251322e-01  2.78351456e-02 -3.05650055e-01  3.38255763e-01
  7.31131673e-01  9.93476510e-02  3.38461772e-02  5.87374449e-01
 -2.04110950e-01  7.22214058e-02 -4.04220402e-01  1.31692039e-03
  4.81588766e-02 -6.00366950e-01 -2.27402627e-01 -7.71352232e-01
 -2.73745894e-01  6.98484600e-01 -6.43147945e-01 -2.04370797e-01
  4.86833006e-01 -8.17614347e-02 -1.51501402e-01 -1.81470990e-01
  5.16216218e-01  3.40106070e-01  5.51961780e-01  4.62621272e-01
 -1.92762807e-01  6.44292384e-02  4.34332974e-02  4.13070798e-01
  2.88178086e-01  5.60174882e-01 -4.71313149e-01 -5.05679727e-01
 -4.87111866e-01 -3.91577750e-01  3.54023635e-01 -4.74279284e-01
 -3.62922609e-01 -9.88900065e-01  5.58359563e-01  2.53245980e-01
  5.86839199e-01 -1.01454628e+00  1.63141593e-01 -4.44593966e-01
  8.03292751e-01  6.64026856e-01  1.10159703e-01  6.04692340e-01
 -4.33460474e-01 -3.12134087e-01  1.30443722e-01 -1.64925396e-01
  3.73542964e-01 -1.32312462e-01 -2.74482489e-01 -7.84706101e-02
 -6.93895638e-01  2.14616861e-02 -1.95632070e-01 -3.43008459e-01
  5.57033867e-02  6.57587409e-01  2.84961522e-01 -2.52157509e-01
  9.56639349e-02  1.18399382e-01  5.01177907e-01 -7.93058872e-01
 -3.67886163e-02  4.22331780e-01 -4.11243558e-01  7.84093440e-01
  7.22319484e-02 -3.30293566e-01 -3.37854624e-01 -5.06262124e-01
  1.01731229e+00 -1.40434295e-01 -6.13446414e-01  3.17190021e-01
  6.71205819e-01 -1.84974954e-01 -2.03313395e-01 -2.58642018e-01
 -2.32654586e-02 -5.14117777e-01 -6.89159751e-01 -1.25889912e-01
  1.40511021e-01 -2.00749129e-01  6.97806329e-02  2.69797724e-02
 -5.55204809e-01  5.63627899e-01  5.28629780e-01  2.39991799e-01
  1.91157922e-01 -1.78310513e-01 -3.13604921e-01  8.49868953e-01
  7.49389902e-02 -3.05308372e-01 -1.39985099e-01  2.13188291e-01
 -2.58096039e-01  5.88298857e-01 -9.73319709e-01 -8.73836756e-01
 -8.68200809e-02 -5.61512291e-01 -1.65827364e-01  1.06359385e-01
 -1.05207108e-01 -1.51896149e-01  3.33097205e-02 -2.72701234e-01
 -4.79967952e-01  1.24705744e+00  4.58725929e-01  2.86550373e-02
  3.46590243e-02 -1.18476830e-01 -7.33563721e-01  3.40237409e-01
 -8.86120975e-01 -1.27663508e-01  3.69239002e-01  8.23636949e-02
  1.22387424e-01  5.46355724e-01  4.68354464e-01  2.43305072e-01
  1.33437708e-01 -3.02743733e-01  1.10065199e-01 -2.09631808e-02
 -3.37719142e-01  3.51912349e-01  2.44726971e-01  1.42044038e-01
  1.10348966e-02 -3.16478550e-01  1.62178017e-02  4.48896587e-01
  2.09742069e-01 -5.61250687e-01  5.47813237e-01 -2.31752753e-01
  3.69902283e-01  2.98104137e-01  1.06846166e+00  4.03472073e-02
 -1.75455570e-01 -3.97672147e-01 -2.05206826e-01 -1.86797515e-01
 -2.85309374e-01  4.46691886e-02 -2.47721016e-01  2.51328826e-01
 -1.62077278e-01  3.20866346e-01 -9.78331789e-02 -2.87676174e-02
  9.84984860e-02  4.01034027e-01 -1.06309235e-01  1.14969082e-01
  9.03651416e-02 -6.91946894e-02 -3.94624770e-01 -2.24693179e-01
 -3.79596144e-01 -3.16693693e-01  7.50497580e-01 -3.23879868e-02
  2.72208422e-01  1.99950188e-01 -1.66370556e-01 -2.24948883e-01
  1.21280037e-01  4.84545052e-01 -1.92002103e-01  4.35267866e-01
 -1.85619742e-01 -4.83186513e-01  2.81944007e-01 -5.45652926e-01
 -7.02782750e-01  5.05308947e-03 -2.66230792e-01  1.98078096e-01
  4.89775956e-01 -5.05735338e-01  4.25862968e-01  8.89251947e-01
  6.03175998e-01  1.02141190e+00 -4.91107814e-02  2.02455804e-01
 -2.36627664e-02 -6.78065047e-02  6.80458009e-01  4.47588027e-01
 -5.43628454e-01  9.83060226e-02 -4.95971501e-01  8.38797271e-01
 -1.08342302e+00  5.71779788e-01  1.13628305e-01  1.08946182e-01
  9.12011415e-02 -7.60690749e-01  7.80170485e-02  9.03890133e-01
 -3.28619212e-01 -1.29212290e-01  1.96000218e-01 -5.04700005e-01
  3.05255074e-02  2.46276975e-01 -4.08206254e-01  2.45426685e-01
  2.41209447e-01 -4.58165288e-01  1.13222227e-01  7.06714205e-03
 -5.08713424e-01  6.86231494e-01 -2.65818924e-01 -2.76852734e-02
 -6.75302327e-01 -3.14718664e-01  3.86449754e-01 -3.72265369e-01
  6.46607637e-01 -1.87003061e-01 -6.48705721e-01 -2.72208214e-01
  1.37487531e-01 -8.02844688e-02 -4.46629077e-01  5.10146141e-01
 -4.88007516e-01  8.32044557e-02 -8.81543458e-02  1.31750450e-01
 -5.95590353e-01 -1.15774445e-01  1.57850236e-01 -5.89957163e-02
  6.57468319e-01 -2.13017717e-01 -4.88894135e-02  7.00705349e-01
 -4.22728270e-01 -8.14714879e-02 -4.01688546e-01  1.34542894e+00
 -1.33541390e-01  1.19080618e-01 -5.89560986e-01  2.95743316e-01]"
